Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-02T21:00:00.0000000+00:00,1/2/2024 9:00:00 PM,45.843318,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-02T21:00:00.0000000+00:00,1/2/2024 9:00:00 PM,25.46851,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-02T22:00:00.0000000+00:00,1/2/2024 10:00:00 PM,46.4409546630859,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-02T22:00:00.0000000+00:00,1/2/2024 10:00:00 PM,25.8005303683811,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-02T23:00:00.0000000+00:00,1/2/2024 11:00:00 PM,45.8757449755859,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-02T23:00:00.0000000+00:00,1/2/2024 11:00:00 PM,25.4865249864366,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T00:00:00.0000000+00:00,1/3/2024 12:00:00 AM,44.6708275527344,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T00:00:00.0000000+00:00,1/3/2024 12:00:00 AM,24.8171264181858,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T01:00:00.0000000+00:00,1/3/2024 1:00:00 AM,44.7936783251953,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T01:00:00.0000000+00:00,1/3/2024 1:00:00 AM,24.8853768473307,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T02:00:00.0000000+00:00,1/3/2024 2:00:00 AM,47.3313911953125,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T02:00:00.0000000+00:00,1/3/2024 2:00:00 AM,26.2952173307292,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T03:00:00.0000000+00:00,1/3/2024 3:00:00 AM,44.9983547480469,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T03:00:00.0000000+00:00,1/3/2024 3:00:00 AM,24.9990859711371,,17888,Ventilation Loft
