Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Current,3002,Phase 2,,2024-01-01T03:00:00.0000000+00:00,1/1/2024 3:00:00 AM,5.24264361381531,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T03:00:00.0000000+00:00,1/1/2024 3:00:00 AM,923.082006363339,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T03:00:00.0000000+00:00,1/1/2024 3:00:00 AM,2.30738575004869,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T03:00:00.0000000+00:00,1/1/2024 3:00:00 AM,478.419608044094,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,8.05813899136252,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,1484.43478675842,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,0.907538496288988,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,102.698364902072,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,5.1489130086369,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,965.361153547499,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,2.00168748643663,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T04:00:00.0000000+00:00,1/1/2024 4:00:00 AM,416.375268308851,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,7.99630962219502,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,1469.3167325041,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,0.909408318930202,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,101.787786598206,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,5.12275131437513,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,959.396935899523,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,1.96414998888969,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T05:00:00.0000000+00:00,1/1/2024 5:00:00 AM,408.132010006375,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,8.91009084223045,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,1206.65836710741,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,2.62170169047183,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,347.793606836531,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,4.21662144905991,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,664.706077168782,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,2.07176770269871,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T06:00:00.0000000+00:00,1/1/2024 6:00:00 AM,194.158683102094,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,7.24673299630483,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,827.141176422967,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,1.92551696846882,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,230.439606463115,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,3.89427249338892,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,564.542140897115,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,1.42694353444709,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T07:00:00.0000000+00:00,1/1/2024 7:00:00 AM,32.1594290627374,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,8.43873794549041,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,968.833113688893,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,1.86448669115702,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,221.632494354248,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,4.3197525481383,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,530.055753347609,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,2.25449870619509,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T08:00:00.0000000+00:00,1/1/2024 8:00:00 AM,217.144865987036,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,7.30348415841659,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,839.973527602947,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,1.86889255768723,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,223.711152390374,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,3.94201216055287,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,580.201961620119,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,1.49257944017649,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T09:00:00.0000000+00:00,1/1/2024 9:00:00 AM,36.0604135924536,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,7.21266814092795,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,841.624476725261,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,1.87668601012892,A,19343,PowerMoniMain
