Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Current,3001,Phase 1,,2024-02-01T05:00:00.0000000+00:00,2/1/2024 5:00:00 AM,5.95254436214765,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T05:00:00.0000000+00:00,2/1/2024 5:00:00 AM,1215.13523457845,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T05:00:00.0000000+00:00,2/1/2024 5:00:00 AM,3.18850230137507,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T05:00:00.0000000+00:00,2/1/2024 5:00:00 AM,570.410118916829,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T05:00:00.0000000+00:00,2/1/2024 5:00:00 AM,7.49380986015001,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T05:00:00.0000000+00:00,2/1/2024 5:00:00 AM,59.0054754130046,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,28.0656903837787,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,4158.33272555882,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,7.89522210584747,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,1601.68180338542,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,8.91784734871652,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,1869.22987369114,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,11.2526209292147,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T06:00:00.0000000+00:00,2/1/2024 6:00:00 AM,687.421048482259,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,33.253929567602,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,5169.73686983744,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,10.1357725456026,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,2116.06522264269,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,10.6487891176012,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,2338.54966681586,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,12.4693679043982,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T07:00:00.0000000+00:00,2/1/2024 7:00:00 AM,715.121980378893,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,40.823013191488,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,6550.39319447835,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,13.0416966406504,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,2627.90123962402,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,13.2998034016291,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,2878.96506639269,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,14.4815131492085,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T08:00:00.0000000+00:00,2/1/2024 8:00:00 AM,1043.52688846164,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,43.6621988752153,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,7092.92169245402,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,15.791926000913,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,3015.48966484917,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,14.8734902169969,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,3269.23887837728,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,12.9967826573054,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T09:00:00.0000000+00:00,2/1/2024 9:00:00 AM,808.193149227567,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,45.2290193255742,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,7412.54171724107,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,16.0588553712103,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,3067.04102030436,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,16.2271384488212,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,3506.51288221571,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,12.9430255055427,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T10:00:00.0000000+00:00,2/1/2024 10:00:00 AM,838.987814721001,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,35.3985447518031,A,19343,PowerMoniMain
