Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Current,3002,Phase 2,,2024-04-01T02:00:00.0000000+00:00,4/1/2024 2:00:00 AM,2.10712907671928,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T02:00:00.0000000+00:00,4/1/2024 2:00:00 AM,149.227891799079,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T02:00:00.0000000+00:00,4/1/2024 2:00:00 AM,1.03259970953067,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T02:00:00.0000000+00:00,4/1/2024 2:00:00 AM,43.9689869541592,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,9.08470996856689,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,1422.43377027299,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,5.92444306042459,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,1239.58100097656,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,2.09057182245784,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,143.796590631273,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,1.06969508568446,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T03:00:00.0000000+00:00,4/1/2024 3:00:00 AM,39.0561786651611,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,9.05366885291206,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,1456.29819477823,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,5.93479947182867,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,1243.35594021267,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,2.05923050797648,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,172.506997659471,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,1.05963887310691,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T04:00:00.0000000+00:00,4/1/2024 4:00:00 AM,40.4352569060855,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,9.10380227155155,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,1413.39710812356,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,5.91174484385384,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,1223.07815992567,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,2.12378599550989,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,150.371339946323,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,1.06827143218782,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T05:00:00.0000000+00:00,4/1/2024 5:00:00 AM,39.9476082515717,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,9.30020701375272,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,1462.92724241468,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,6.11977582587136,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,1280.12536627875,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,2.11310557901859,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,145.834873873393,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,1.06732560886277,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T06:00:00.0000000+00:00,4/1/2024 6:00:00 AM,36.9670022625393,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,10.1303259071377,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,1643.61786893526,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,6.36545929683579,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,1333.51539893256,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,2.69906649768353,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,272.531722734239,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,1.06580011261834,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T07:00:00.0000000+00:00,4/1/2024 7:00:00 AM,37.5707472684648,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,9.32979814817508,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,1476.56420407401,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,6.15314729015032,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,1291.02416687012,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,2.11206306702561,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,146.949897643195,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,1.06458779099915,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T08:00:00.0000000+00:00,4/1/2024 8:00:00 AM,38.5901395606995,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,9.33718903690577,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,1505.16136535857,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,6.19440318584442,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,1306.95482062446,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,2.07961962587304,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,160.071930736966,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,1.06316622518831,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T09:00:00.0000000+00:00,4/1/2024 9:00:00 AM,38.1346139971415,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,9.38045617603593,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,1510.24940916804,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,6.22266260147095,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,1321.45254818387,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,2.09525414264864,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,150.224243791368,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,1.06253943191634,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T10:00:00.0000000+00:00,4/1/2024 10:00:00 AM,38.5726171927982,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,9.35433318303691,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,1490.65943538454,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,6.18008883304066,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,1304.59231099447,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,2.11049733453327,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,147.968485438029,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,1.06374701546298,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T11:00:00.0000000+00:00,4/1/2024 11:00:00 AM,38.0986389520433,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,9.38150966462162,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,1501.0462438488,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,6.19701674938202,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,1312.83940073649,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,2.11962707645363,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,149.432534467909,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,1.06486583878597,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T12:00:00.0000000+00:00,4/1/2024 12:00:00 PM,38.7743086444007,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,9.38721972882748,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,1504.41549042384,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,6.20910562713941,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,1316.15126976861,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,2.1164073010948,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,149.306427663167,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,1.06170680059327,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T13:00:00.0000000+00:00,4/1/2024 1:00:00 PM,38.957792992062,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,10.4598917514417,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,1709.69105061107,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,6.42045538359218,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,1337.77182437473,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,2.97653425097466,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,332.044083701239,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,1.06290211687485,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T14:00:00.0000000+00:00,4/1/2024 2:00:00 PM,39.8751425351037,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,9.25638455566433,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,1426.93809579478,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,6.03279203097026,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,1251.68046098497,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,2.10048914260334,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,144.138446824815,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,1.12310338209073,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T15:00:00.0000000+00:00,4/1/2024 3:00:00 PM,31.1191879849964,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,9.16702932116058,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,1454.13175129069,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,6.02483740342988,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,1257.7154820421,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,2.05622187932332,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,160.042351871067,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,1.08597003840738,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T16:00:00.0000000+00:00,4/1/2024 4:00:00 PM,36.3739173775249,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,8.96141456382142,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,1380.72269307905,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,5.82846347649892,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,1199.35122561985,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,2.08752955231402,A,19343,PowerMoniMain
