Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,4702,Input 2,Power,2023-09-09T07:00:00.0000000+00:00,9/9/2023 7:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T07:00:00.0000000+00:00,9/9/2023 7:00:00 AM,23888.6124973909,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T07:00:00.0000000+00:00,9/9/2023 7:00:00 AM,149.814206723889,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T07:00:00.0000000+00:00,9/9/2023 7:00:00 AM,59.5645639009028,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T07:00:00.0000000+00:00,9/9/2023 7:00:00 AM,59.3703420814139,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T08:00:00.0000000+00:00,9/9/2023 8:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T08:00:00.0000000+00:00,9/9/2023 8:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T08:00:00.0000000+00:00,9/9/2023 8:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T08:00:00.0000000+00:00,9/9/2023 8:00:00 AM,23888.7630192909,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T08:00:00.0000000+00:00,9/9/2023 8:00:00 AM,149.8129871625,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T08:00:00.0000000+00:00,9/9/2023 8:00:00 AM,59.6190611207944,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T08:00:00.0000000+00:00,9/9/2023 8:00:00 AM,59.4113337709444,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T09:00:00.0000000+00:00,9/9/2023 9:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T09:00:00.0000000+00:00,9/9/2023 9:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T09:00:00.0000000+00:00,9/9/2023 9:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T09:00:00.0000000+00:00,9/9/2023 9:00:00 AM,23888.9226086279,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T09:00:00.0000000+00:00,9/9/2023 9:00:00 AM,149.8135624225,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T09:00:00.0000000+00:00,9/9/2023 9:00:00 AM,59.8091438351528,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T09:00:00.0000000+00:00,9/9/2023 9:00:00 AM,59.6064093307167,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T10:00:00.0000000+00:00,9/9/2023 10:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T10:00:00.0000000+00:00,9/9/2023 10:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T10:00:00.0000000+00:00,9/9/2023 10:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T10:00:00.0000000+00:00,9/9/2023 10:00:00 AM,23889.0596056915,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T10:00:00.0000000+00:00,9/9/2023 10:00:00 AM,150.999456080555,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T10:00:00.0000000+00:00,9/9/2023 10:00:00 AM,59.6279089471583,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T10:00:00.0000000+00:00,9/9/2023 10:00:00 AM,59.4395631778528,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T11:00:00.0000000+00:00,9/9/2023 11:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T11:00:00.0000000+00:00,9/9/2023 11:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T11:00:00.0000000+00:00,9/9/2023 11:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T11:00:00.0000000+00:00,9/9/2023 11:00:00 AM,23889.2075909741,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T11:00:00.0000000+00:00,9/9/2023 11:00:00 AM,150.406861533333,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T11:00:00.0000000+00:00,9/9/2023 11:00:00 AM,59.5126140258417,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T11:00:00.0000000+00:00,9/9/2023 11:00:00 AM,59.3410447224417,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T12:00:00.0000000+00:00,9/9/2023 12:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T12:00:00.0000000+00:00,9/9/2023 12:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T12:00:00.0000000+00:00,9/9/2023 12:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T12:00:00.0000000+00:00,9/9/2023 12:00:00 PM,23889.3561958849,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T12:00:00.0000000+00:00,9/9/2023 12:00:00 PM,150.0329812375,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T12:00:00.0000000+00:00,9/9/2023 12:00:00 PM,59.5748732610055,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T12:00:00.0000000+00:00,9/9/2023 12:00:00 PM,59.3690358971667,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T13:00:00.0000000+00:00,9/9/2023 1:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T13:00:00.0000000+00:00,9/9/2023 1:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T13:00:00.0000000+00:00,9/9/2023 1:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T13:00:00.0000000+00:00,9/9/2023 1:00:00 PM,23889.5259201635,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T13:00:00.0000000+00:00,9/9/2023 1:00:00 PM,150.187474976667,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T13:00:00.0000000+00:00,9/9/2023 1:00:00 PM,59.2910941317139,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T13:00:00.0000000+00:00,9/9/2023 1:00:00 PM,59.1158537055389,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T14:00:00.0000000+00:00,9/9/2023 2:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T14:00:00.0000000+00:00,9/9/2023 2:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T14:00:00.0000000+00:00,9/9/2023 2:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T14:00:00.0000000+00:00,9/9/2023 2:00:00 PM,23889.6612557506,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T14:00:00.0000000+00:00,9/9/2023 2:00:00 PM,150.406798994167,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T14:00:00.0000000+00:00,9/9/2023 2:00:00 PM,59.3609219988889,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T14:00:00.0000000+00:00,9/9/2023 2:00:00 PM,59.1550588820444,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T15:00:00.0000000+00:00,9/9/2023 3:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T15:00:00.0000000+00:00,9/9/2023 3:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T15:00:00.0000000+00:00,9/9/2023 3:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T15:00:00.0000000+00:00,9/9/2023 3:00:00 PM,23889.8191133735,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T15:00:00.0000000+00:00,9/9/2023 3:00:00 PM,150.406488203889,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T15:00:00.0000000+00:00,9/9/2023 3:00:00 PM,59.2160345666194,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T15:00:00.0000000+00:00,9/9/2023 3:00:00 PM,59.0447468572306,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T16:00:00.0000000+00:00,9/9/2023 4:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T16:00:00.0000000+00:00,9/9/2023 4:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T16:00:00.0000000+00:00,9/9/2023 4:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T16:00:00.0000000+00:00,9/9/2023 4:00:00 PM,23889.9578593242,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T16:00:00.0000000+00:00,9/9/2023 4:00:00 PM,149.812256982778,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T16:00:00.0000000+00:00,9/9/2023 4:00:00 PM,59.2422051279806,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T16:00:00.0000000+00:00,9/9/2023 4:00:00 PM,59.0536064059472,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T17:00:00.0000000+00:00,9/9/2023 5:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T17:00:00.0000000+00:00,9/9/2023 5:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T17:00:00.0000000+00:00,9/9/2023 5:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T17:00:00.0000000+00:00,9/9/2023 5:00:00 PM,23890.120782418,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T17:00:00.0000000+00:00,9/9/2023 5:00:00 PM,150.406805564445,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T17:00:00.0000000+00:00,9/9/2023 5:00:00 PM,59.2529539527861,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T17:00:00.0000000+00:00,9/9/2023 5:00:00 PM,59.0465394136139,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T18:00:00.0000000+00:00,9/9/2023 6:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T18:00:00.0000000+00:00,9/9/2023 6:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T18:00:00.0000000+00:00,9/9/2023 6:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T18:00:00.0000000+00:00,9/9/2023 6:00:00 PM,23890.2629180288,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T18:00:00.0000000+00:00,9/9/2023 6:00:00 PM,149.812470673333,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T18:00:00.0000000+00:00,9/9/2023 6:00:00 PM,59.3054495845667,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T18:00:00.0000000+00:00,9/9/2023 6:00:00 PM,59.1181364615472,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T19:00:00.0000000+00:00,9/9/2023 7:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T19:00:00.0000000+00:00,9/9/2023 7:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T19:00:00.0000000+00:00,9/9/2023 7:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T19:00:00.0000000+00:00,9/9/2023 7:00:00 PM,23890.4223961449,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T19:00:00.0000000+00:00,9/9/2023 7:00:00 PM,149.813436990278,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T19:00:00.0000000+00:00,9/9/2023 7:00:00 PM,59.1254401626667,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T19:00:00.0000000+00:00,9/9/2023 7:00:00 PM,58.9429668925361,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T20:00:00.0000000+00:00,9/9/2023 8:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T20:00:00.0000000+00:00,9/9/2023 8:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T20:00:00.0000000+00:00,9/9/2023 8:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T20:00:00.0000000+00:00,9/9/2023 8:00:00 PM,23890.5595133104,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T20:00:00.0000000+00:00,9/9/2023 8:00:00 PM,150.407141335,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T20:00:00.0000000+00:00,9/9/2023 8:00:00 PM,59.2038192031917,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T20:00:00.0000000+00:00,9/9/2023 8:00:00 PM,59.0236950140361,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T21:00:00.0000000+00:00,9/9/2023 9:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T21:00:00.0000000+00:00,9/9/2023 9:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T21:00:00.0000000+00:00,9/9/2023 9:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T21:00:00.0000000+00:00,9/9/2023 9:00:00 PM,23890.7074289446,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T21:00:00.0000000+00:00,9/9/2023 9:00:00 PM,150.40678031,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T21:00:00.0000000+00:00,9/9/2023 9:00:00 PM,59.1681592673528,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T21:00:00.0000000+00:00,9/9/2023 9:00:00 PM,58.9764460757889,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T22:00:00.0000000+00:00,9/9/2023 10:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T22:00:00.0000000+00:00,9/9/2023 10:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T22:00:00.0000000+00:00,9/9/2023 10:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T22:00:00.0000000+00:00,9/9/2023 10:00:00 PM,23890.864634431,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T22:00:00.0000000+00:00,9/9/2023 10:00:00 PM,150.4066733325,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T22:00:00.0000000+00:00,9/9/2023 10:00:00 PM,59.280216029525,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T22:00:00.0000000+00:00,9/9/2023 10:00:00 PM,59.0811187316278,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-09T23:00:00.0000000+00:00,9/9/2023 11:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-09T23:00:00.0000000+00:00,9/9/2023 11:00:00 PM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-09T23:00:00.0000000+00:00,9/9/2023 11:00:00 PM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-09T23:00:00.0000000+00:00,9/9/2023 11:00:00 PM,23891.0258877679,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-09T23:00:00.0000000+00:00,9/9/2023 11:00:00 PM,150.406550647778,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-09T23:00:00.0000000+00:00,9/9/2023 11:00:00 PM,59.0658520759972,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-09T23:00:00.0000000+00:00,9/9/2023 11:00:00 PM,58.8875765742333,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T00:00:00.0000000+00:00,9/10/2023 12:00:00 AM,8.46983,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T00:00:00.0000000+00:00,9/10/2023 12:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T00:00:00.0000000+00:00,9/10/2023 12:00:00 AM,8.46983,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-10T00:00:00.0000000+00:00,9/10/2023 12:00:00 AM,23891.1612450644,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-10T00:00:00.0000000+00:00,9/10/2023 12:00:00 AM,150.407329294722,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-10T00:00:00.0000000+00:00,9/10/2023 12:00:00 AM,58.7875130067472,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-10T00:00:00.0000000+00:00,9/10/2023 12:00:00 AM,58.5291173537889,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T01:00:00.0000000+00:00,9/10/2023 1:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T01:00:00.0000000+00:00,9/10/2023 1:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T01:00:00.0000000+00:00,9/10/2023 1:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-10T01:00:00.0000000+00:00,9/10/2023 1:00:00 AM,23891.3191373125,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-10T01:00:00.0000000+00:00,9/10/2023 1:00:00 AM,150.406857129167,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-10T01:00:00.0000000+00:00,9/10/2023 1:00:00 AM,58.9501391876333,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-10T01:00:00.0000000+00:00,9/10/2023 1:00:00 AM,58.7798005340361,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T02:00:00.0000000+00:00,9/10/2023 2:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T02:00:00.0000000+00:00,9/10/2023 2:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T02:00:00.0000000+00:00,9/10/2023 2:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-10T02:00:00.0000000+00:00,9/10/2023 2:00:00 AM,23891.4578603653,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-10T02:00:00.0000000+00:00,9/10/2023 2:00:00 AM,149.899093209722,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-10T02:00:00.0000000+00:00,9/10/2023 2:00:00 AM,58.8198514507861,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-10T02:00:00.0000000+00:00,9/10/2023 2:00:00 AM,58.636106343825,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T03:00:00.0000000+00:00,9/10/2023 3:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T03:00:00.0000000+00:00,9/10/2023 3:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T03:00:00.0000000+00:00,9/10/2023 3:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-10T03:00:00.0000000+00:00,9/10/2023 3:00:00 AM,23891.6292559159,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-10T03:00:00.0000000+00:00,9/10/2023 3:00:00 AM,150.3029561,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-10T03:00:00.0000000+00:00,9/10/2023 3:00:00 AM,58.8014309477944,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-10T03:00:00.0000000+00:00,9/10/2023 3:00:00 AM,58.6180366445917,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T04:00:00.0000000+00:00,9/10/2023 4:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T04:00:00.0000000+00:00,9/10/2023 4:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T04:00:00.0000000+00:00,9/10/2023 4:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-10T04:00:00.0000000+00:00,9/10/2023 4:00:00 AM,23891.7629076898,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-10T04:00:00.0000000+00:00,9/10/2023 4:00:00 AM,150.406800862778,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-10T04:00:00.0000000+00:00,9/10/2023 4:00:00 AM,58.7544596449695,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-10T04:00:00.0000000+00:00,9/10/2023 4:00:00 AM,58.5445668679611,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T05:00:00.0000000+00:00,9/10/2023 5:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T05:00:00.0000000+00:00,9/10/2023 5:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T05:00:00.0000000+00:00,9/10/2023 5:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-10T05:00:00.0000000+00:00,9/10/2023 5:00:00 AM,23891.9223230638,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-10T05:00:00.0000000+00:00,9/10/2023 5:00:00 AM,150.406587578611,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-10T05:00:00.0000000+00:00,9/10/2023 5:00:00 AM,58.975979473125,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-10T05:00:00.0000000+00:00,9/10/2023 5:00:00 AM,58.7443487861139,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T06:00:00.0000000+00:00,9/10/2023 6:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T06:00:00.0000000+00:00,9/10/2023 6:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T06:00:00.0000000+00:00,9/10/2023 6:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-09-10T06:00:00.0000000+00:00,9/10/2023 6:00:00 AM,23892.0596017416,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-09-10T06:00:00.0000000+00:00,9/10/2023 6:00:00 AM,149.220468118056,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-09-10T06:00:00.0000000+00:00,9/10/2023 6:00:00 AM,59.1131637993055,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-09-10T06:00:00.0000000+00:00,9/10/2023 6:00:00 AM,58.894649981925,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-09-10T07:00:00.0000000+00:00,9/10/2023 7:00:00 AM,0,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-09-10T07:00:00.0000000+00:00,9/10/2023 7:00:00 AM,570000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-09-10T07:00:00.0000000+00:00,9/10/2023 7:00:00 AM,0,W,15456,Billing heatmeter MC602
