Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,4702,Input 2,Power,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,27293.2650293611,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,26418.9562550918,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,1118.69397790861,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,65.1466077591833,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,43.4767691869889,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,19829.5360423056,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,19829.5360423056,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,26420.081616209,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,915.4137702525,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,64.3567454173195,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,43.4658281299083,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,29211.2277465556,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,29211.2277465556,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,26421.0826249385,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,1171.14367863444,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,64.2561685992694,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,41.3312929912083,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,24537.5202032778,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,24537.5202032778,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,26422.1527253964,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,1020.48856860389,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,62.8848343354472,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,41.6864228120417,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,25130.8757195833,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,25130.8757195833,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,26423.1146557724,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,999.597399235,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,61.5896905479139,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,39.4027736778,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,9533.06014044445,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,9533.06014044445,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,26423.8228574257,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,420.176406058333,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,61.9997487575055,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,41.2508947994833,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,2052.86115302778,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,2052.86115302778,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,26424.0581916948,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,143.598413303889,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,61.8722706142361,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,49.0038152529722,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,1665.33935397222,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,1665.33935397222,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,26424.2130989887,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,150.406270645833,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,62.1597063942389,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,52.2952380636833,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,1453.55898719444,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,1453.55898719444,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,26424.3549052021,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,151.592211695833,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,62.2218359217278,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,53.6805030379944,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,1301.99611902778,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,1301.99611902778,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,26424.5234122867,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,152.1856978525,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,62.042505474675,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,54.2595292807889,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,1191.53174791667,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,1191.53174791667,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,26424.6600551396,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,149.168649488333,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,61.650776281225,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,54.2795956282194,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,1182.86665511111,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,1182.86665511111,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,26424.8167739635,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,149.259522315833,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,61.4839654537194,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,54.209480897425,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2024-03-01T22:00:00.0000000+00:00,3/1/2024 10:00:00 PM,1183.05933080556,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2024-03-01T22:00:00.0000000+00:00,3/1/2024 10:00:00 PM,625000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2024-03-01T22:00:00.0000000+00:00,3/1/2024 10:00:00 PM,1183.05933080556,W,15456,Billing heatmeter MC602
