Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Current,3002,Phase 2,,2024-03-01T03:00:00.0000000+00:00,3/1/2024 3:00:00 AM,2.12265539156066,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T03:00:00.0000000+00:00,3/1/2024 3:00:00 AM,151.153071318732,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T03:00:00.0000000+00:00,3/1/2024 3:00:00 AM,2.42598626027505,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T03:00:00.0000000+00:00,3/1/2024 3:00:00 AM,90.4975936677721,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,16.0001419904497,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,1562.53056554099,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,5.76916296786732,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,1202.22537241618,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,2.31510587016741,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,309.153601205614,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,7.91587315241496,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T04:00:00.0000000+00:00,3/1/2024 4:00:00 AM,51.151591919197,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,16.8266409365336,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,1810.54364400811,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,6.04031310809983,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,1265.10336968316,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,2.65487536787987,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,461.29094678243,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,8.13145246055391,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T05:00:00.0000000+00:00,3/1/2024 5:00:00 AM,84.1493275425169,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,28.0737551669279,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,4501.95596137152,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,7.23594019399748,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,1373.48920071072,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,9.05517848120796,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,1867.76559746636,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,11.7826364917225,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T06:00:00.0000000+00:00,3/1/2024 6:00:00 AM,1260.70116319444,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,36.3891550328996,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,5914.48094395956,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,11.7914531127612,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,2289.50523986817,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,11.940225941605,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,2612.54227837457,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,12.6574759785334,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T07:00:00.0000000+00:00,3/1/2024 7:00:00 AM,1012.43342571682,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,52.3441436523861,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,8937.36138493856,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,19.6096404674318,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,3825.19390991211,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,17.1616365877787,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,3738.80045511881,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,15.5728665971756,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T08:00:00.0000000+00:00,3/1/2024 8:00:00 AM,1373.36701990764,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,46.2775575807359,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,7835.29504533555,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,15.5683240755399,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,2863.2756970893,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,17.4321602071656,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,3783.22618421766,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,13.2770732980304,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T09:00:00.0000000+00:00,3/1/2024 9:00:00 AM,1188.79316402859,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,38.2135805895594,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,6482.15566708035,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,11.9197816557354,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,2346.86001627604,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,13.477349993123,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,2938.13340345595,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,12.816448940701,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T10:00:00.0000000+00:00,3/1/2024 10:00:00 AM,1197.16224734836,W,19343,PowerMoniMain
